JD,Year,Month,Day,f10_7,f30
2446013,1984,11,7,71.4,48.0
2446014,1984,11,8,71.9,49.0
2446015,1984,11,9,74.2,49.0
2446016,1984,11,10,77.4,49.0
2446017,1984,11,11,74.7,51.0
2446018,1984,11,12,74.4,51.0
2446019,1984,11,13,73.2,51.0
2446020,1984,11,14,73.6,50.0
2446021,1984,11,15,74.6,50.0
2446022,1984,11,16,72.4,50.0
2446023,1984,11,17,72.7,49.0
2446024,1984,11,18,73.5,49.0
2446025,1984,11,19,74.1,49.0
2446026,1984,11,20,76.7,49.0
2446027,1984,11,21,80.3,50.0
2446028,1984,11,22,80.2,54.0
2446029,1984,11,23,81.4,53.0
2446030,1984,11,24,83.3,53.0
2446031,1984,11,25,85.4,53.0
2446032,1984,11,26,84.8,54.0
2446033,1984,11,27,84.8,53.0
2446034,1984,11,28,83.4,53.0
2446035,1984,11,29,79.3,53.0
2446036,1984,11,30,78.6,51.0
2446037,1984,12,1,79.3,52.0
2446038,1984,12,2,79.1,51.0
2446039,1984,12,3,80.2,51.0
2446040,1984,12,4,78.2,51.0
2446041,1984,12,5,75.7,51.0
2446042,1984,12,6,75.3,50.0
2446043,1984,12,7,75.1,51.0
2446044,1984,12,8,76.4,51.0
2446045,1984,12,9,76.9,51.0
2446046,1984,12,10,78.1,53.0
2446047,1984,12,11,81.5,52.0
2446048,1984,12,12,80.3,54.0
2446049,1984,12,13,78.7,53.0
2446050,1984,12,14,78.3,52.0
2446051,1984,12,15,77.4,51.0
2446052,1984,12,16,76.7,50.0
2446053,1984,12,17,75.0,51.0
2446054,1984,12,18,72.6,51.0
2446055,1984,12,19,73.4,51.0
2446056,1984,12,20,72.3,52.0
2446057,1984,12,21,72.1,52.0
2446058,1984,12,22,73.1,51.0
2446059,1984,12,23,73.8,51.0
2446060,1984,12,24,74.3,51.0
2446061,1984,12,25,74.7,50.0
2446062,1984,12,26,74.8,50.0
2446063,1984,12,27,74.5,50.0
2446064,1984,12,28,74.7,50.0
2446065,1984,12,29,74.6,50.0
2446066,1984,12,30,73.9,49.0
2446067,1984,12,31,72.5,48.0
2446068,1985,1,1,70.8,48.0
2446069,1985,1,2,70.2,48.0
2446070,1985,1,3,70.1,46.0
2446071,1985,1,4,70.2,47.0
2446072,1985,1,5,69.3,46.0
2446073,1985,1,6,70.3,45.0
2446074,1985,1,7,70.5,45.0
2446075,1985,1,8,69.8,46.0
2446076,1985,1,9,70.5,46.0
2446077,1985,1,10,69.8,44.0
2446078,1985,1,11,70.0,46.0
2446079,1985,1,12,70.8,46.0
2446080,1985,1,13,75.1,48.0
2446081,1985,1,14,74.8,48.0
2446082,1985,1,15,74.9,49.0
2446083,1985,1,16,77.2,49.0
2446084,1985,1,17,78.4,50.0
2446085,1985,1,18,76.6,49.0
2446086,1985,1,19,77.9,48.0
2446087,1985,1,20,84.4,52.0
2446088,1985,1,21,87.7,52.0
2446089,1985,1,22,88.1,55.0
2446090,1985,1,23,85.2,53.0
2446091,1985,1,24,80.8,51.0
2446092,1985,1,25,76.3,49.0
2446093,1985,1,26,73.3,49.0
2446094,1985,1,27,71.7,48.0
2446095,1985,1,28,71.8,49.0
2446096,1985,1,29,70.9,47.0
2446097,1985,1,30,70.4,46.0
2446098,1985,1,31,72.1,45.0
2446098,1985,2,1,74.4,46.0
2446099,1985,2,2,76.0,48.0
2446100,1985,2,3,75.8,48.0
2446101,1985,2,4,73.0,49.0
2446102,1985,2,5,73.3,47.0
2446103,1985,2,6,72.7,48.0
2446104,1985,2,7,72.3,47.0
2446105,1985,2,8,74.5,48.0
2446106,1985,2,9,75.2,49.0
2446107,1985,2,10,75.6,50.0
2446108,1985,2,11,75.2,50.0
2446109,1985,2,12,74.2,50.0
2446110,1985,2,13,72.7,49.0
2446111,1985,2,14,72.4,49.0
2446112,1985,2,15,72.0,49.0
2446113,1985,2,16,71.6,48.0
2446114,1985,2,17,72.7,48.0
2446115,1985,2,18,75.2,48.0
2446116,1985,2,19,77.9,48.0
2446117,1985,2,20,76.8,48.0
2446118,1985,2,21,75.9,48.0
2446119,1985,2,22,75.0,47.0
2446120,1985,2,23,73.3,46.0
2446121,1985,2,24,72.0,46.0
2446122,1985,2,25,71.6,46.0
2446123,1985,2,26,71.1,46.0
2446124,1985,2,27,70.3,46.0
2446125,1985,2,28,71.1,46.0
2446128,1985,3,1,70.6,46.0
2446129,1985,3,2,70.3,44.0
2446130,1985,3,3,70.2,45.0
2446131,1985,3,4,69.8,44.0
2446132,1985,3,5,68.6,44.0
2446133,1985,3,6,69.2,44.0
2446134,1985,3,7,69.0,44.0
2446135,1985,3,8,69.7,44.0
2446136,1985,3,9,69.7,44.0
2446137,1985,3,10,68.9,44.0
2446138,1985,3,11,70.5,45.0
2446139,1985,3,12,70.2,46.0
2446140,1985,3,13,70.3,45.0
2446141,1985,3,14,70.3,45.0
2446142,1985,3,15,70.3,45.0
2446143,1985,3,16,70.8,45.0
2446144,1985,3,17,72.8,46.0
2446145,1985,3,18,75.3,47.0
2446146,1985,3,19,74.8,48.0
2446147,1985,3,20,74.8,49.0
2446148,1985,3,21,76.7,49.0
2446149,1985,3,22,76.4,50.0
2446150,1985,3,23,77.8,50.0
2446151,1985,3,24,80.0,49.0
2446152,1985,3,25,78.9,49.0
2446153,1985,3,26,80.0,50.0
2446154,1985,3,27,77.7,49.0
2446155,1985,3,28,78.0,49.0
2446156,1985,3,29,76.9,48.0
2446157,1985,3,30,76.0,47.0
2446158,1985,3,31,76.5,47.0
2446159,1985,4,1,72.3,47.0
2446160,1985,4,2,72.6,47.0
2446161,1985,4,3,72.5,47.0
2446162,1985,4,4,71.8,46.0
2446163,1985,4,5,71.1,45.0
2446164,1985,4,6,70.3,45.0
2446165,1985,4,7,70.1,45.0
2446166,1985,4,8,69.7,45.0
2446167,1985,4,9,69.1,45.0
2446168,1985,4,10,69.4,45.0
2446169,1985,4,11,68.7,45.0
2446170,1985,4,12,69.2,44.0
2446171,1985,4,13,69.4,44.0
2446172,1985,4,14,70.1,45.0
2446173,1985,4,15,69.5,45.0
2446174,1985,4,16,68.8,45.0
2446175,1985,4,17,69.6,45.0
2446176,1985,4,18,71.0,45.0
2446177,1985,4,19,71.0,46.0
2446178,1985,4,20,71.6,46.0
2446179,1985,4,21,77.1,47.0
2446180,1985,4,22,88.8,50.0
2446181,1985,4,23,92.2,52.0
2446182,1985,4,24,87.9,55.0
2446183,1985,4,25,94.0,53.0
2446184,1985,4,26,87.1,53.0
2446185,1985,4,27,79.5,50.0
2446186,1985,4,28,77.0,50.0
2446187,1985,4,29,82.0,48.0
2446188,1985,4,30,79.5,47.0
2446189,1985,5,1,79.3,47.0
2446190,1985,5,2,75.2,47.0
2446191,1985,5,3,71.4,46.0
2446192,1985,5,4,69.6,45.0
2446193,1985,5,5,70.1,45.0
2446194,1985,5,6,73.6,46.0
2446195,1985,5,7,77.6,46.0
2446196,1985,5,8,82.1,49.0
2446197,1985,5,9,87.8,51.0
2446198,1985,5,10,89.8,52.0
2446199,1985,5,11,88.0,53.0
2446200,1985,5,12,90.2,52.0
2446201,1985,5,13,89.9,52.0
2446202,1985,5,14,88.7,52.0
2446203,1985,5,15,89.9,51.0
2446204,1985,5,16,93.3,53.0
2446205,1985,5,17,90.2,53.0
2446206,1985,5,18,90.5,53.0
2446207,1985,5,19,87.4,54.0
2446208,1985,5,20,84.6,53.0
2446209,1985,5,21,82.3,53.0
2446210,1985,5,22,80.6,51.0
2446211,1985,5,23,78.0,52.0
2446212,1985,5,24,76.3,50.0
2446213,1985,5,25,75.2,49.0
2446214,1985,5,26,73.5,48.0
2446215,1985,5,27,72.6,46.0
2446216,1985,5,28,70.7,45.0
2446217,1985,5,29,70.5,45.0
2446218,1985,5,30,69.4,44.0
2446219,1985,5,31,67.6,43.0
2446220,1985,6,1,67.5,43.0
2446221,1985,6,2,70.3,43.0
2446222,1985,6,3,72.4,44.0
2446223,1985,6,4,75.2,44.0
2446224,1985,6,5,81.8,46.0
2446225,1985,6,6,84.8,48.0
2446226,1985,6,7,85.7,50.0
2446227,1985,6,8,86.2,50.0
2446228,1985,6,9,87.0,52.0
2446229,1985,6,10,88.9,54.0
2446230,1985,6,11,88.4,55.0
2446231,1985,6,12,87.0,54.0
2446232,1985,6,13,86.4,53.0
2446233,1985,6,14,82.6,53.0
2446234,1985,6,15,81.1,52.0
2446235,1985,6,16,78.3,51.0
2446236,1985,6,17,74.8,51.0
2446237,1985,6,18,71.4,47.0
2446238,1985,6,19,69.9,46.0
2446239,1985,6,20,69.6,47.0
2446240,1985,6,21,69.2,45.0
2446241,1985,6,22,69.2,45.0
2446242,1985,6,23,69.4,43.0
2446243,1985,6,24,68.5,44.0
2446244,1985,6,25,68.7,43.0
2446245,1985,6,26,67.7,44.0
2446246,1985,6,27,67.9,43.0
2446247,1985,6,28,68.6,42.0
2446248,1985,6,29,69.9,42.0
2446249,1985,6,30,72.3,43.0
2446250,1985,7,1,74.3,45.0
2446251,1985,7,2,76.5,46.0
2446252,1985,7,3,78.6,49.0
2446253,1985,7,4,77.7,50.0
2446254,1985,7,5,80.5,51.0
2446255,1985,7,6,84.6,51.0
2446256,1985,7,7,94.4,52.0
2446257,1985,7,8,93.5,56.0
2446258,1985,7,9,97.5,58.0
2446259,1985,7,10,101.1,56.0
2446260,1985,7,11,94.1,56.0
2446261,1985,7,12,89.8,55.0
2446262,1985,7,13,82.7,51.0
2446263,1985,7,14,73.9,48.0
2446264,1985,7,15,70.6,46.0
2446265,1985,7,16,69.5,46.0
2446266,1985,7,17,69.6,45.0
2446267,1985,7,18,69.5,45.0
2446268,1985,7,19,69.4,44.0
2446269,1985,7,20,69.4,44.0
2446270,1985,7,21,68.9,44.0
2446271,1985,7,22,68.7,44.0
2446272,1985,7,23,68.8,44.0
2446273,1985,7,24,68.8,44.0
2446274,1985,7,25,73.2,45.0
2446275,1985,7,26,75.0,47.0
2446276,1985,7,27,76.8,47.0
2446277,1985,7,28,78.7,48.0
2446278,1985,7,29,81.0,51.0
2446279,1985,7,30,81.3,52.0
2446280,1985,7,31,79.9,56.0
2446281,1985,8,1,78.1,56.0
2446282,1985,8,2,78.0,55.0
2446283,1985,8,3,76.9,55.0
2446284,1985,8,4,77.0,54.0
2446285,1985,8,5,76.2,53.0
2446286,1985,8,6,75.7,51.0
2446287,1985,8,7,77.3,50.0
2446288,1985,8,8,76.3,50.0
2446289,1985,8,9,72.8,48.0
2446290,1985,8,10,70.8,46.0
2446291,1985,8,11,66.6,45.0
2446292,1985,8,12,67.9,43.0
2446293,1985,8,13,67.1,43.0
2446294,1985,8,14,67.5,43.0
2446295,1985,8,15,67.2,42.0
2446296,1985,8,16,66.5,43.0
2446297,1985,8,17,66.2,43.0
2446298,1985,8,18,66.9,43.0
2446299,1985,8,19,67.5,43.0
2446300,1985,8,20,68.9,42.0
2446301,1985,8,21,68.8,43.0
2446302,1985,8,22,71.0,43.0
2446303,1985,8,23,71.3,45.0
2446304,1985,8,24,70.5,45.0
2446305,1985,8,25,71.0,45.0
2446306,1985,8,26,70.8,46.0
2446307,1985,8,27,71.6,48.0
2446308,1985,8,28,71.6,49.0
2446309,1985,8,29,71.7,50.0
2446310,1985,8,30,72.5,49.0
2446311,1985,8,31,72.7,50.0
2446312,1985,9,1,71.7,49.0
2446313,1985,9,2,71.5,48.0
2446314,1985,9,3,71.8,48.0
2446315,1985,9,4,72.3,47.0
2446316,1985,9,5,71.0,47.0
2446317,1985,9,6,71.4,46.0
2446318,1985,9,7,69.7,46.0
2446319,1985,9,8,69.3,45.0
2446320,1985,9,9,69.6,45.0
2446321,1985,9,10,69.3,45.0
2446322,1985,9,11,68.3,44.0
2446323,1985,9,12,67.6,44.0
2446324,1985,9,13,69.8,44.0
2446325,1985,9,14,69.6,43.0
2446326,1985,9,15,70.3,44.0
2446327,1985,9,16,69.6,44.0
2446328,1985,9,17,69.3,44.0
2446329,1985,9,18,69.7,44.0
2446330,1985,9,19,70.1,45.0
2446331,1985,9,20,69.2,45.0
2446332,1985,9,21,69.1,45.0
2446333,1985,9,22,69.3,45.0
2446334,1985,9,23,68.8,45.0
2446335,1985,9,24,68.6,46.0
2446336,1985,9,25,68.3,46.0
2446337,1985,9,26,68.1,46.0
2446338,1985,9,27,67.4,46.0
2446339,1985,9,28,67.6,44.0
2446340,1985,9,29,68.1,43.0
2446341,1985,9,30,68.1,44.0
2446342,1985,10,1,68.2,44.0
2446343,1985,10,2,67.4,44.0
2446344,1985,10,3,68.7,45.0
2446345,1985,10,4,68.3,44.0
2446346,1985,10,5,67.0,44.0
2446347,1985,10,6,66.1,43.0
2446348,1985,10,7,66.0,42.0
2446349,1985,10,8,66.0,42.0
2446350,1985,10,9,66.2,42.0
2446351,1985,10,10,66.9,42.0
2446352,1985,10,11,68.0,42.0
2446353,1985,10,12,67.2,42.0
2446354,1985,10,13,67.0,42.0
2446355,1985,10,14,70.2,44.0
2446356,1985,10,15,72.2,45.0
2446357,1985,10,16,73.7,46.0
2446358,1985,10,17,76.1,45.0
2446359,1985,10,18,76.1,47.0
2446360,1985,10,19,78.4,48.0
2446361,1985,10,20,80.1,49.0
2446362,1985,10,21,85.5,51.0
2446363,1985,10,22,95.3,52.0
2446364,1985,10,23,94.2,53.0
2446365,1985,10,24,93.6,54.0
2446366,1985,10,25,89.6,52.0
2446367,1985,10,26,84.1,51.0
2446368,1985,10,27,79.5,50.0
2446369,1985,10,28,77.8,49.0
2446370,1985,10,29,74.7,49.0
2446371,1985,10,30,71.5,47.0
2446372,1985,10,31,70.6,46.0
2446373,1985,11,1,70.1,45.0
2446374,1985,11,2,69.9,45.0
2446375,1985,11,3,69.2,45.0
2446376,1985,11,4,68.8,45.0
2446377,1985,11,5,69.7,45.0
2446378,1985,11,6,71.3,45.0
2446379,1985,11,7,73.2,46.0
2446380,1985,11,8,75.2,47.0
2446381,1985,11,9,74.4,47.0
2446382,1985,11,10,74.0,47.0
2446383,1985,11,11,76.3,49.0
2446384,1985,11,12,76.3,48.0
2446385,1985,11,13,75.9,49.0
2446386,1985,11,14,78.6,50.0
2446387,1985,11,15,84.1,52.0
2446388,1985,11,16,80.7,53.0
2446389,1985,11,17,79.2,53.0
2446390,1985,11,18,79.2,53.0
2446391,1985,11,19,77.5,53.0
2446392,1985,11,20,77.6,53.0
2446393,1985,11,21,75.6,52.0
2446394,1985,11,22,75.0,51.0
2446395,1985,11,23,74.7,50.0
2446396,1985,11,24,73.8,49.0
2446397,1985,11,25,72.2,47.0
2446398,1985,11,26,71.4,47.0
2446399,1985,11,27,71.8,48.0
2446400,1985,11,28,71.0,47.0
2446401,1985,11,29,71.1,47.0
2446402,1985,11,30,70.8,47.0
2446403,1985,12,1,69.8,46.0
2446404,1985,12,2,70.4,45.0
2446405,1985,12,3,70.6,46.0
2446406,1985,12,4,70.4,45.0
2446407,1985,12,5,71.8,45.0
2446408,1985,12,6,73.3,48.0
2446409,1985,12,7,74.2,48.0
2446410,1985,12,8,75.3,47.0
2446411,1985,12,9,77.6,48.0
2446412,1985,12,10,78.0,50.0
2446413,1985,12,11,79.1,51.0
2446414,1985,12,12,79.8,53.0
2446415,1985,12,13,78.1,54.0
2446416,1985,12,14,78.9,53.0
2446417,1985,12,15,82.9,53.0
2446418,1985,12,16,86.5,55.0
2446419,1985,12,17,82.9,56.0
2446420,1985,12,18,81.0,54.0
2446421,1985,12,19,80.1,54.0
2446422,1985,12,20,78.0,53.0
2446423,1985,12,21,77.7,52.0
2446424,1985,12,22,76.0,51.0
2446425,1985,12,23,73.7,50.0
2446426,1985,12,24,72.3,49.0
2446427,1985,12,25,69.6,48.0
2446428,1985,12,26,68.6,46.0
2446429,1985,12,27,68.5,46.0
2446430,1985,12,28,68.5,45.0
2446431,1985,12,29,68.3,45.0
2446432,1985,12,30,68.6,45.0
2446433,1985,12,31,68.9,45.0
2446434,1986,1,1,69.3,45.0
2446435,1986,1,2,70.0,45.0
2446436,1986,1,3,70.8,46.0
2446437,1986,1,4,71.9,46.0
2446438,1986,1,5,73.2,48.0
2446439,1986,1,6,74.7,48.0
2446440,1986,1,7,74.1,50.0
2446441,1986,1,8,73.7,50.0
2446442,1986,1,9,75.2,50.0
2446443,1986,1,10,74.7,51.0
2446444,1986,1,11,74.4,51.0
2446445,1986,1,12,73.7,51.0
2446446,1986,1,13,76.9,52.0
2446447,1986,1,14,79.0,52.0
2446448,1986,1,15,77.7,52.0
2446449,1986,1,16,78.1,53.0
2446450,1986,1,17,76.9,53.0
2446451,1986,1,18,75.6,50.0
2446452,1986,1,19,72.6,48.0
2446453,1986,1,20,71.5,47.0
2446454,1986,1,21,70.2,46.0
2446455,1986,1,22,69.5,45.0
2446456,1986,1,23,69.2,45.0
2446457,1986,1,24,69.1,45.0
2446458,1986,1,25,70.2,45.0
2446459,1986,1,26,69.9,45.0
2446460,1986,1,27,69.3,45.0
2446461,1986,1,28,72.2,45.0
2446462,1986,1,29,73.4,47.0
2446463,1986,1,30,76.0,47.0
2446463,1986,2,1,84.3,50.0
2446464,1986,1,31,79.0,48.0
2446464,1986,2,2,89.0,52.0
2446465,1986,2,3,98.9,56.0
2446466,1986,2,4,100.7,57.0
2446467,1986,2,5,102.7,59.0
2446468,1986,2,6,101.9,60.0
2446469,1986,2,7,99.5,62.0
2446470,1986,2,8,97.0,58.0
2446471,1986,2,9,95.1,57.0
2446472,1986,2,10,96.0,58.0
2446473,1986,2,11,97.7,57.0
2446474,1986,2,12,90.8,57.0
2446475,1986,2,13,88.7,58.0
2446476,1986,2,14,88.4,53.0
2446477,1986,2,15,81.6,52.0
2446478,1986,2,16,73.0,47.0
2446479,1986,2,17,70.0,46.0
2446480,1986,2,18,70.4,45.0
2446481,1986,2,19,69.7,44.0
2446482,1986,2,20,69.7,44.0
2446483,1986,2,21,67.5,44.0
2446484,1986,2,22,69.2,44.0
2446485,1986,2,23,69.2,44.0
2446486,1986,2,24,70.1,44.0
2446487,1986,2,25,71.6,45.0
2446488,1986,2,26,73.5,47.0
2446489,1986,2,27,76.7,49.0
2446490,1986,2,28,78.5,49.0
2446493,1986,3,1,85.7,52.0
2446494,1986,3,2,90.8,54.0
2446495,1986,3,3,92.7,55.0
2446496,1986,3,4,93.0,55.0
2446497,1986,3,5,92.0,58.0
2446498,1986,3,6,91.1,58.0
2446499,1986,3,7,88.9,57.0
2446500,1986,3,8,86.4,56.0
2446501,1986,3,9,85.5,55.0
2446502,1986,3,10,82.7,53.0
2446503,1986,3,11,80.3,52.0
2446504,1986,3,12,77.9,51.0
2446505,1986,3,13,75.2,50.0
2446506,1986,3,14,72.7,48.0
2446507,1986,3,15,70.5,47.0
2446508,1986,3,16,69.6,46.0
2446509,1986,3,17,69.6,45.0
2446510,1986,3,18,69.5,45.0
2446511,1986,3,19,69.4,45.0
2446512,1986,3,20,68.9,45.0
2446513,1986,3,21,69.0,44.0
2446514,1986,3,22,69.6,45.0
2446515,1986,3,23,70.2,44.0
2446516,1986,3,24,69.9,44.0
2446517,1986,3,25,70.0,45.0
2446518,1986,3,26,71.1,45.0
2446519,1986,3,27,70.5,45.0
2446520,1986,3,28,70.6,45.0
2446521,1986,3,29,71.7,46.0
2446522,1986,3,30,71.7,47.0
2446523,1986,3,31,71.6,47.0
2446524,1986,4,1,71.9,48.0
2446525,1986,4,2,70.6,48.0
2446526,1986,4,3,70.9,47.0
2446527,1986,4,4,71.6,48.0
2446528,1986,4,5,71.8,48.0
2446529,1986,4,6,71.8,47.0
2446530,1986,4,7,71.7,46.0
2446531,1986,4,8,71.6,47.0
2446532,1986,4,9,71.7,47.0
2446533,1986,4,10,72.2,45.0
2446534,1986,4,11,72.0,46.0
2446535,1986,4,12,72.7,46.0
2446536,1986,4,13,73.7,46.0
2446537,1986,4,14,75.5,47.0
2446538,1986,4,15,75.4,48.0
2446539,1986,4,16,75.2,48.0
2446540,1986,4,17,74.7,48.0
2446541,1986,4,18,73.7,48.0
2446542,1986,4,19,74.2,48.0
2446543,1986,4,20,74.2,48.0
2446544,1986,4,21,73.4,49.0
2446545,1986,4,22,74.3,48.0
2446546,1986,4,23,81.1,49.0
2446547,1986,4,24,86.3,50.0
2446548,1986,4,25,84.6,50.0
2446549,1986,4,26,83.1,49.0
2446550,1986,4,27,82.2,49.0
2446551,1986,4,28,79.0,48.0
2446552,1986,4,29,75.8,47.0
2446553,1986,4,30,73.5,46.0
2446554,1986,5,1,71.3,47.0
2446555,1986,5,2,73.1,46.0
2446556,1986,5,3,72.5,46.0
2446557,1986,5,4,70.3,46.0
2446558,1986,5,5,69.5,44.0
2446559,1986,5,6,68.5,44.0
2446560,1986,5,7,68.6,44.0
2446561,1986,5,8,68.2,44.0
2446562,1986,5,9,68.4,44.0
2446563,1986,5,10,69.5,44.0
2446564,1986,5,11,69.9,45.0
2446565,1986,5,12,69.4,45.0
2446566,1986,5,13,70.2,44.0
2446567,1986,5,14,70.0,45.0
2446568,1986,5,15,71.1,45.0
2446569,1986,5,16,72.6,46.0
2446570,1986,5,17,73.5,46.0
2446571,1986,5,18,76.8,49.0
2446572,1986,5,19,76.8,50.0
2446573,1986,5,20,77.7,51.0
2446574,1986,5,21,77.2,52.0
2446575,1986,5,22,77.2,52.0
2446576,1986,5,23,76.8,51.0
2446577,1986,5,24,77.4,51.0
2446578,1986,5,25,79.0,50.0
2446579,1986,5,26,75.0,50.0
2446580,1986,5,27,72.7,49.0
2446581,1986,5,28,72.3,48.0
2446582,1986,5,29,72.2,47.0
2446583,1986,5,30,70.5,45.0
2446584,1986,5,31,71.1,45.0
2446585,1986,6,1,69.1,45.0
2446586,1986,6,2,67.8,45.0
2446587,1986,6,3,67.9,43.0
2446588,1986,6,4,67.3,44.0
2446589,1986,6,5,67.2,43.0
2446590,1986,6,6,67.7,43.0
2446591,1986,6,7,67.9,43.0
2446592,1986,6,8,68.1,44.0
2446593,1986,6,9,68.9,44.0
2446594,1986,6,10,68.1,45.0
2446595,1986,6,11,67.9,44.0
2446596,1986,6,12,68.3,44.0
2446597,1986,6,13,68.2,44.0
2446598,1986,6,14,69.8,45.0
2446599,1986,6,15,69.0,45.0
2446600,1986,6,16,68.4,45.0
2446601,1986,6,17,67.6,45.0
2446602,1986,6,18,67.6,44.0
2446603,1986,6,19,67.3,44.0
2446604,1986,6,20,67.3,44.0
2446605,1986,6,21,66.9,43.0
2446606,1986,6,22,67.4,43.0
2446607,1986,6,23,67.3,43.0
2446608,1986,6,24,66.1,43.0
2446609,1986,6,25,66.2,42.0
2446610,1986,6,26,65.9,42.0
2446611,1986,6,27,66.3,43.0
2446612,1986,6,28,66.0,42.0
2446613,1986,6,29,66.0,41.0
2446614,1986,6,30,66.0,41.0
2446615,1986,7,1,66.6,42.0
2446616,1986,7,2,66.4,41.0
2446617,1986,7,3,66.6,43.0
2446618,1986,7,4,67.0,42.0
2446619,1986,7,5,68.7,42.0
2446620,1986,7,6,71.4,43.0
2446621,1986,7,7,69.7,44.0
2446622,1986,7,8,69.2,43.0
2446623,1986,7,9,70.1,44.0
2446624,1986,7,10,72.5,45.0
2446625,1986,7,11,72.2,46.0
2446626,1986,7,12,71.1,45.0
2446627,1986,7,13,71.8,46.0
2446628,1986,7,14,72.1,47.0
2446629,1986,7,15,71.6,45.0
2446630,1986,7,16,72.0,46.0
2446631,1986,7,17,72.5,46.0
2446632,1986,7,18,72.2,46.0
2446633,1986,7,19,70.9,45.0
2446634,1986,7,20,70.8,45.0
2446635,1986,7,21,70.2,45.0
2446636,1986,7,22,70.9,45.0
2446637,1986,7,23,69.3,45.0
2446638,1986,7,24,69.0,44.0
2446639,1986,7,25,68.7,44.0
2446640,1986,7,26,68.9,43.0
2446641,1986,7,27,69.4,43.0
2446642,1986,7,28,70.3,43.0
2446643,1986,7,29,71.7,43.0
2446644,1986,7,30,71.4,44.0
2446645,1986,7,31,70.4,45.0
2446646,1986,8,1,70.6,45.0
2446647,1986,8,2,70.2,45.0
2446648,1986,8,3,70.8,45.0
2446649,1986,8,4,69.5,44.0
2446650,1986,8,5,69.6,45.0
2446651,1986,8,6,70.0,45.0
2446652,1986,8,7,69.9,44.0
2446653,1986,8,8,69.3,44.0
2446654,1986,8,9,69.3,44.0
2446655,1986,8,10,68.6,44.0
2446656,1986,8,11,66.8,44.0
2446657,1986,8,12,66.6,42.0
2446658,1986,8,13,66.1,42.0
2446659,1986,8,14,66.4,42.0
2446660,1986,8,15,67.7,42.0
2446661,1986,8,16,67.7,44.0
2446662,1986,8,17,67.2,43.0
2446663,1986,8,18,67.4,42.0
2446664,1986,8,19,67.7,43.0
2446665,1986,8,20,69.0,44.0
2446666,1986,8,21,68.9,44.0
2446667,1986,8,22,68.5,44.0
2446668,1986,8,23,68.0,43.0
2446669,1986,8,24,67.6,43.0
2446670,1986,8,25,67.8,43.0
2446671,1986,8,26,68.4,43.0
2446672,1986,8,27,67.7,44.0
2446673,1986,8,28,67.4,43.0
2446674,1986,8,29,67.5,42.0
2446675,1986,8,30,68.0,43.0
2446676,1986,8,31,68.3,43.0
2446677,1986,9,1,68.5,43.0
2446678,1986,9,2,68.0,43.0
2446679,1986,9,3,68.1,43.0
2446680,1986,9,4,68.2,43.0
2446681,1986,9,5,68.5,44.0
2446682,1986,9,6,68.4,43.0
2446683,1986,9,7,68.8,44.0
2446684,1986,9,8,68.4,44.0
2446685,1986,9,9,68.4,44.0
2446686,1986,9,10,68.3,44.0
2446687,1986,9,11,67.9,45.0
2446688,1986,9,12,67.9,44.0
2446689,1986,9,13,68.2,43.0
2446690,1986,9,14,69.2,44.0
2446691,1986,9,15,70.7,43.0
2446692,1986,9,16,69.8,45.0
2446693,1986,9,17,68.5,44.0
2446694,1986,9,18,68.2,44.0
2446695,1986,9,19,68.1,44.0
2446696,1986,9,20,68.0,44.0
2446697,1986,9,21,68.3,43.0
2446698,1986,9,22,67.8,43.0
2446699,1986,9,23,68.2,44.0
2446700,1986,9,24,68.4,43.0
2446701,1986,9,25,69.0,44.0
2446702,1986,9,26,68.2,44.0
2446703,1986,9,27,68.6,44.0
2446704,1986,9,28,70.0,44.0
2446705,1986,9,29,71.3,45.0
2446706,1986,9,30,71.4,46.0
2446707,1986,10,1,71.1,45.0
2446708,1986,10,2,71.5,46.0
2446709,1986,10,3,72.0,47.0
2446710,1986,10,4,70.7,46.0
2446711,1986,10,5,71.1,47.0
2446712,1986,10,6,72.5,47.0
2446713,1986,10,7,74.4,47.0
2446714,1986,10,8,75.0,47.0
2446715,1986,10,9,74.8,48.0
2446716,1986,10,10,73.5,47.0
2446717,1986,10,11,73.5,46.0
2446718,1986,10,12,75.7,47.0
2446719,1986,10,13,75.5,46.0
2446720,1986,10,14,75.4,46.0
2446721,1986,10,15,72.3,46.0
2446722,1986,10,16,79.7,47.0
2446723,1986,10,17,83.2,50.0
2446724,1986,10,18,87.0,51.0
2446725,1986,10,19,89.4,52.0
2446726,1986,10,20,93.1,52.0
2446727,1986,10,21,92.4,53.0
2446728,1986,10,22,95.4,54.0
2446729,1986,10,23,99.0,55.0
2446730,1986,10,24,98.4,58.0
2446731,1986,10,25,95.5,58.0
2446732,1986,10,26,95.4,57.0
2446733,1986,10,27,95.5,59.0
2446734,1986,10,28,94.9,60.0
2446735,1986,10,29,92.7,59.0
2446736,1986,10,30,91.1,59.0
2446737,1986,10,31,90.6,61.0
2446738,1986,11,1,89.0,60.0
2446739,1986,11,2,85.5,58.0
2446740,1986,11,3,82.2,57.0
2446741,1986,11,4,83.8,55.0
2446742,1986,11,5,83.0,54.0
2446743,1986,11,6,82.1,53.0
2446744,1986,11,7,78.4,50.0
2446745,1986,11,8,75.0,50.0
2446746,1986,11,9,73.3,47.0
2446747,1986,11,10,71.9,47.0
2446748,1986,11,11,71.4,46.0
